project,module,commit,path_test,test_name,path_src,class_name
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/deser/DeserializerFactoryTest.java,com.fasterxml.jackson.databind.deser.DeserializerFactoryTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/deser/DeserializerFactory.java,com.fasterxml.jackson.databind.deser.DeserializerFactory
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/seq/SequenceWriterTest.java,com.fasterxml.jackson.databind.seq.SequenceWriterTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/SequenceWriter.java,com.fasterxml.jackson.databind.SequenceWriter
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/jsontype/TypeDeserializerTest.java,com.fasterxml.jackson.databind.jsontype.TypeDeserializerTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/jsontype/TypeDeserializer.java,com.fasterxml.jackson.databind.jsontype.TypeDeserializer
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/module/SimpleModuleTest.java,com.fasterxml.jackson.databind.module.SimpleModuleTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/module/SimpleModule.java,com.fasterxml.jackson.databind.module.SimpleModule
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/util/ClassUtilTest.java,com.fasterxml.jackson.databind.util.ClassUtilTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/ClassUtil.java,com.fasterxml.jackson.databind.util.ClassUtil
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/util/EnumValuesTest.java,com.fasterxml.jackson.databind.util.EnumValuesTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/EnumValues.java,com.fasterxml.jackson.databind.util.EnumValues
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/util/JSONPObjectTest.java,com.fasterxml.jackson.databind.util.JSONPObjectTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/JSONPObject.java,com.fasterxml.jackson.databind.util.JSONPObject
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/util/BeanUtilTest.java,com.fasterxml.jackson.databind.util.BeanUtilTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/BeanUtil.java,com.fasterxml.jackson.databind.util.BeanUtil
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/util/ISO8601DateFormatTest.java,com.fasterxml.jackson.databind.util.ISO8601DateFormatTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/ISO8601DateFormat.java,com.fasterxml.jackson.databind.util.ISO8601DateFormat
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/util/CompactStringObjectMapTest.java,com.fasterxml.jackson.databind.util.CompactStringObjectMapTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/CompactStringObjectMap.java,com.fasterxml.jackson.databind.util.CompactStringObjectMap
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/util/RawValueTest.java,com.fasterxml.jackson.databind.util.RawValueTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/RawValue.java,com.fasterxml.jackson.databind.util.RawValue
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/util/ISO8601UtilsTest.java,com.fasterxml.jackson.databind.util.ISO8601UtilsTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/ISO8601Utils.java,com.fasterxml.jackson.databind.util.ISO8601Utils
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/util/NameTransformerTest.java,com.fasterxml.jackson.databind.util.NameTransformerTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/NameTransformer.java,com.fasterxml.jackson.databind.util.NameTransformer
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/util/ArrayBuildersTest.java,com.fasterxml.jackson.databind.util.ArrayBuildersTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/ArrayBuilders.java,com.fasterxml.jackson.databind.util.ArrayBuilders
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/introspect/BeanDescriptionTest.java,com.fasterxml.jackson.databind.introspect.BeanDescriptionTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/BeanDescription.java,com.fasterxml.jackson.databind.BeanDescription
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/introspect/PropertyMetadataTest.java,com.fasterxml.jackson.databind.introspect.PropertyMetadataTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/PropertyMetadata.java,com.fasterxml.jackson.databind.PropertyMetadata
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/introspect/POJOPropertiesCollectorTest.java,com.fasterxml.jackson.databind.introspect.POJOPropertiesCollectorTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/introspect/POJOPropertiesCollector.java,com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/cfg/DatabindContextTest.java,com.fasterxml.jackson.databind.cfg.DatabindContextTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/DatabindContext.java,com.fasterxml.jackson.databind.DatabindContext
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/cfg/DeserializationConfigTest.java,com.fasterxml.jackson.databind.cfg.DeserializationConfigTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/DeserializationConfig.java,com.fasterxml.jackson.databind.DeserializationConfig
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/misc/BeanPropertyMapTest.java,com.fasterxml.jackson.databind.misc.BeanPropertyMapTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/deser/impl/BeanPropertyMap.java,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap
